Time,Conditions
2014081906,Clear
2014081907,Clear
2014081908,Haze
2014081908,Clear
2014081908,Clear
2014081909,Clear
2014081910,Clear
2014081911,Clear
2014081912,Clear
2014081913,Clear
2014081914,Mostly Cloudy
2014081915,Scattered Clouds
2014081916,Mostly Cloudy
2014081917,Clear
2014081918,Clear
2014081919,Clear
2014081920,Clear
2014081921,Clear
2014081922,Clear
2014081923,Clear
2014082000,Clear
2014082001,Clear
2014082002,Partly Cloudy
2014082003,Overcast
2014082004,Mostly Cloudy
2014082005,Overcast
2014082006,Overcast
2014082007,Overcast
2014082008,Mostly Cloudy
2014082009,Partly Cloudy
2014082010,Partly Cloudy
2014082011,Partly Cloudy
2014082012,Scattered Clouds
2014082013,Clear
2014082014,Clear
2014082015,Clear
2014082016,Clear
2014082017,Clear
2014082018,Clear
2014082019,Clear
2014082020,Clear
2014082021,Clear
2014082022,Clear
2014082023,Clear
2014082100,Clear
2014082101,Overcast
2014082102,Mostly Cloudy
2014082103,Overcast
2014082104,Light Rain
2014082105,Overcast
2014082106,Overcast
2014082107,Clear
2014082108,Clear
2014082109,Overcast
2014082110,Scattered Clouds
2014082111,Partly Cloudy
2014082112,Partly Cloudy
2014082113,Scattered Clouds
2014082114,Mostly Cloudy
2014082115,Clear
2014082116,Clear
2014082117,Clear
2014082118,Clear
2014082119,Clear
2014082120,Clear
2014082121,Overcast
2014082122,Light Rain
2014082123,Rain
2014082123,Rain
2014082123,Heavy Rain
2014082200,Rain
2014082200,Light Rain
2014082200,Light Rain
2014082201,Light Rain
2014082202,Overcast
2014082202,Overcast
2014082203,Scattered Clouds
2014082203,Clear
2014082204,Mostly Cloudy
2014082205,Overcast
2014082206,Mostly Cloudy
2014082207,Mostly Cloudy
2014082208,Mostly Cloudy
2014082208,Mostly Cloudy
2014082208,Mostly Cloudy
2014082209,Mostly Cloudy
2014082210,Overcast
2014082211,Overcast
2014082212,Scattered Clouds
2014082213,Mostly Cloudy
2014082214,Overcast
2014082215,Overcast
2014082216,Overcast
2014082216,Light Rain
2014082217,Overcast
2014082217,Overcast
2014082218,Overcast
2014082219,Overcast
2014082220,Overcast
2014082221,Overcast
2014082222,Overcast
2014082223,Overcast
2014082300,Mostly Cloudy
2014082301,Overcast
2014082302,Mostly Cloudy
2014082303,Clear
2014082304,Partly Cloudy
2014082305,Mostly Cloudy
2014082305,Scattered Clouds
2014082305,Mostly Cloudy
2014082305,Mostly Cloudy
2014082306,Mostly Cloudy
2014082307,Overcast
2014082308,Overcast
2014082309,Overcast
2014082310,Overcast
2014082310,Overcast
2014082310,Overcast
2014082310,Overcast
2014082311,Overcast
2014082312,Overcast
2014082313,Partly Cloudy
2014082314,Mostly Cloudy
2014082315,Scattered Clouds
2014082316,Mostly Cloudy
2014082317,Mostly Cloudy
2014082318,Overcast
2014082319,Overcast
2014082320,Overcast
2014082321,Overcast
2014082322,Overcast
2014082323,Overcast
2014082323,Overcast
2014082400,Overcast
2014082400,Mostly Cloudy
2014082401,Clear
2014082402,Clear
2014082403,Clear
2014082404,Clear
2014082405,Clear
2014082406,Clear
2014082407,Clear
2014082408,Clear
2014082409,Clear
2014082410,Clear
2014082411,Clear
2014082412,Mostly Cloudy
2014082413,Scattered Clouds
2014082414,Mostly Cloudy
2014082415,Clear
2014082416,Scattered Clouds
2014082417,Clear
2014082418,Clear
2014082419,Clear
2014082420,Clear
2014082421,Clear
2014082422,Clear
2014082423,Clear
2014082500,Clear
2014082501,Clear
2014082502,Clear
2014082503,Clear
2014082504,Clear
2014082505,Clear
2014082506,Clear
2014082507,Clear
2014082508,Clear
2014082509,Clear
2014082510,Clear
2014082511,Clear
2014082512,Clear
2014082513,Clear
2014082514,Clear
2014082515,Clear
2014082516,Clear
2014082517,Clear
2014082518,Clear
2014082519,Clear
2014082520,Clear
2014082521,Clear
2014082522,Clear
2014082523,Clear
2014082600,Clear
2014082601,Clear
2014082602,Clear
2014082603,Clear
2014082604,Clear
2014082605,Clear
2014082606,Clear
2014082607,Clear
2014082608,Clear
2014082609,Clear
2014082610,Clear
2014082611,Clear
2014082612,Clear
2014082613,Clear
2014082614,Partly Cloudy
2014082615,Clear
2014082616,Clear
2014082617,Clear
2014082618,Clear
2014082619,Clear
2014082620,Clear
2014082621,Clear
2014082622,Clear
2014082623,Clear
2014082700,Clear
2014082701,Clear
2014082702,Clear
2014082703,Clear
2014082704,Clear
2014082705,Clear
2014082706,Clear
2014082707,Clear
2014082708,Clear
2014082709,Clear
2014082710,Clear
2014082711,Clear
2014082712,Clear
2014082713,Clear
2014082714,Clear
2014082715,Clear
2014082716,Clear
2014082717,Clear
2014082718,Clear
2014082719,Clear
2014082720,Overcast
2014082721,Overcast
2014082722,Partly Cloudy
2014082723,Mostly Cloudy
2014082800,Partly Cloudy
2014082801,Partly Cloudy
2014082802,Mostly Cloudy
2014082803,Scattered Clouds
2014082803,Scattered Clouds
2014082804,Partly Cloudy
2014082805,Clear
2014082806,Clear
2014082807,Clear
2014082808,Clear
2014082809,Clear
2014082810,Clear
2014082811,Clear
2014082812,Clear
2014082813,Scattered Clouds
2014082814,Partly Cloudy
2014082815,Scattered Clouds
2014082816,Partly Cloudy
2014082817,Clear
2014082818,Partly Cloudy
2014082819,Partly Cloudy
2014082820,Clear
2014082821,Clear
2014082822,Clear
2014082823,Clear
2014082900,Clear
2014082901,Partly Cloudy
2014082902,Clear
2014082903,Clear
2014082904,Clear
2014082905,Clear
2014082906,Clear
2014082907,Clear
2014082908,Clear
2014082909,Clear
2014082910,Clear
2014082911,Mostly Cloudy
2014082912,Scattered Clouds
2014082913,Clear
2014082914,Clear
2014082915,Clear
2014082916,Clear
2014082917,Clear
2014082918,Clear
2014082919,Clear
2014082920,Clear
2014082921,Clear
2014082922,Clear
2014082923,Clear
2014083000,Clear
2014083001,Clear
2014083002,Partly Cloudy
2014083003,Clear
2014083004,Overcast
2014083005,Mostly Cloudy
2014083006,Clear
2014083007,Partly Cloudy
2014083008,Partly Cloudy
2014083009,Partly Cloudy
2014083010,Partly Cloudy
2014083011,Clear
2014083012,Mostly Cloudy
2014083013,Overcast
2014083014,Overcast
2014083015,Overcast
2014083016,Overcast
2014083017,Overcast
2014083018,Overcast
2014083018,Overcast
2014083019,Overcast
2014083019,Overcast
2014083020,Overcast
2014083020,Overcast
2014083021,Overcast
2014083022,Scattered Clouds
2014083023,Overcast
2014083100,Overcast
2014083101,Scattered Clouds
2014083102,Overcast
2014083103,Overcast
2014083103,Overcast
2014083104,Overcast
2014083105,Overcast
2014083105,Mostly Cloudy
2014083105,Overcast
2014083106,Overcast
2014083106,Overcast
2014083107,Overcast
2014083108,Overcast
2014083108,Overcast
2014083109,Overcast
2014083109,Overcast
2014083110,Mostly Cloudy
2014083110,Scattered Clouds
2014083111,Partly Cloudy
2014083112,Mostly Cloudy
2014083113,Mostly Cloudy
2014083114,Mostly Cloudy
2014083115,Mostly Cloudy
2014083116,Rain
2014083116,Heavy Rain
2014083116,Light Rain
2014083116,Light Rain
2014083117,Rain
2014083117,Light Rain
2014083117,Mostly Cloudy
2014083117,Light Rain
2014083118,Scattered Clouds
2014083119,Overcast
2014083120,Mostly Cloudy
2014083121,Scattered Clouds
2014083122,Partly Cloudy
2014083123,Overcast
2014090100,Overcast
2014090101,Overcast
2014090102,Mostly Cloudy
2014090103,Overcast
2014090104,Overcast
2014090105,Scattered Clouds
2014090106,Scattered Clouds
2014090107,Clear
2014090108,Clear
2014090109,Clear
2014090110,Clear
2014090111,Mostly Cloudy
2014090112,Overcast
2014090113,Overcast
2014090114,Mostly Cloudy
2014090115,Mostly Cloudy
2014090116,Mostly Cloudy
2014090117,Mostly Cloudy
2014090118,Clear
2014090119,Partly Cloudy
2014090120,Clear
2014090121,Clear
2014090122,Partly Cloudy
2014090123,Clear
2014090200,Clear
2014090201,Clear
2014090202,Clear
2014090203,Clear
2014090204,Clear
2014090205,Clear
2014090206,Clear
2014090207,Clear
2014090208,Clear
2014090209,Partly Cloudy
2014090210,Clear
2014090211,Clear
2014090212,Clear
2014090213,Mostly Cloudy
2014090214,Clear
2014090215,Mostly Cloudy
2014090216,Partly Cloudy
2014090217,Partly Cloudy
2014090218,Clear
2014090219,Clear
2014090220,Clear
2014090221,Clear
2014090222,Clear
2014090223,Clear
2014090300,Clear
2014090301,Clear
2014090302,Clear
2014090303,Clear
2014090304,Clear
2014090305,Clear
2014090306,Clear
2014090307,Clear
2014090308,Clear
2014090309,Clear
2014090310,Clear
2014090311,Clear
2014090312,Clear
2014090313,Clear
2014090314,Clear
2014090315,Clear
2014090316,Clear
2014090317,Clear
2014090318,Clear
2014090319,Clear
2014090320,Clear
2014090321,Clear
2014090322,Clear
2014090323,Clear
2014090400,Clear
2014090401,Clear
2014090402,Clear
2014090403,Clear
2014090404,Clear
2014090405,Clear
2014090406,Clear
2014090407,Clear
2014090408,Clear
2014090409,Clear
2014090410,Clear
2014090411,Clear
2014090412,Clear
2014090413,Partly Cloudy
2014090414,Partly Cloudy
2014090415,Clear
2014090416,Clear
2014090417,Clear
2014090418,Clear
2014090419,Clear
2014090420,Clear
2014090421,Clear
2014090422,Clear
2014090423,Clear
2014090500,Clear
2014090501,Clear
2014090502,Clear
2014090503,Clear
2014090504,Mostly Cloudy
2014090504,Mostly Cloudy
2014090505,Mostly Cloudy
2014090506,Scattered Clouds
2014090506,Scattered Clouds
2014090507,Haze
2014090508,Haze
2014090508,Clear
2014090509,Mostly Cloudy
2014090510,Mostly Cloudy
2014090511,Overcast
2014090512,Mostly Cloudy
2014090513,Mostly Cloudy
2014090513,Mostly Cloudy
2014090514,Overcast
2014090515,Scattered Clouds
2014090516,Scattered Clouds
2014090517,Partly Cloudy
2014090518,Mostly Cloudy
2014090519,Clear
2014090520,Clear
2014090521,Clear
2014090522,Partly Cloudy
2014090523,Clear
2014090600,Clear
2014090601,Clear
2014090602,Scattered Clouds
2014090603,Clear
2014090604,Clear
2014090605,Scattered Clouds
2014090606,Mostly Cloudy
2014090606,Haze
2014090606,Haze
2014090607,Haze
2014090608,Haze
2014090609,Haze
2014090609,Haze
2014090610,Overcast
2014090611,Partly Cloudy
2014090611,Partly Cloudy
2014090612,Clear
2014090613,Clear
2014090614,Partly Cloudy
2014090615,Partly Cloudy
2014090616,Clear
2014090617,Partly Cloudy
2014090618,Clear
2014090619,Clear
2014090620,Clear
2014090621,Clear
2014090622,Light Rain
2014090622,Heavy Rain
2014090623,Light Rain
2014090623,Scattered Clouds
2014090700,Mostly Cloudy
2014090700,Overcast
2014090700,Overcast
2014090700,Overcast
2014090701,Overcast
2014090702,Overcast
2014090703,Mostly Cloudy
2014090703,Scattered Clouds
2014090704,Mostly Cloudy
2014090705,Partly Cloudy
2014090706,Clear
2014090707,Clear
2014090708,Clear
2014090709,Clear
2014090710,Clear
2014090711,Clear
2014090712,Clear
2014090713,Clear
2014090714,Clear
2014090715,Scattered Clouds
2014090716,Partly Cloudy
2014090717,Clear
2014090718,Clear
2014090719,Clear
2014090720,Clear
2014090721,Clear
2014090722,Clear
2014090723,Clear
2014090800,Clear
2014090801,Clear
2014090802,Clear
2014090803,Clear
2014090804,Clear
2014090805,Clear
2014090806,Clear
2014090807,Clear
2014090808,Clear
2014090809,Partly Cloudy
2014090810,Clear
2014090811,Clear
2014090812,Clear
2014090813,Mostly Cloudy
2014090814,Scattered Clouds
2014090815,Clear
2014090816,Clear
2014090817,Clear
2014090818,Clear
2014090819,Clear
2014090820,Clear
2014090821,Clear
2014090822,Clear
2014090823,Clear
2014090900,Clear
2014090901,Clear
2014090902,Clear
2014090903,Clear
2014090904,Overcast
2014090905,Overcast
2014090906,Overcast
2014090907,Mostly Cloudy
2014090908,Scattered Clouds
2014090909,Mostly Cloudy
2014090909,Overcast
2014090910,Overcast
2014090911,Overcast
2014090912,Overcast
2014090913,Overcast
2014090914,Overcast
2014090914,Overcast
2014090914,Overcast
2014090915,Overcast
2014090915,Overcast
2014090916,Overcast
2014090916,Overcast
2014090917,Overcast
2014090918,Overcast
2014090919,Overcast
2014090920,Overcast
2014090921,Overcast
2014090922,Overcast
2014090923,Overcast
2014090923,Overcast
2014091000,Overcast
2014091000,Overcast
2014091001,Overcast
2014091002,Overcast
2014091003,Overcast
2014091004,Overcast
2014091004,Overcast
2014091005,Overcast
2014091005,Overcast
2014091005,Overcast
2014091006,Overcast
2014091007,Mostly Cloudy
2014091007,Scattered Clouds
2014091007,Partly Cloudy
2014091008,Clear
2014091009,Clear
2014091010,Clear
2014091011,Clear
2014091012,Clear
2014091013,Clear
2014091014,Clear
2014091015,Overcast
2014091016,Mostly Cloudy
2014091017,Clear
2014091018,Clear
2014091019,Clear
2014091020,Partly Cloudy
2014091021,Scattered Clouds
2014091022,Mostly Cloudy
2014091022,Scattered Clouds
2014091022,Mostly Cloudy
2014091022,Mostly Cloudy
2014091023,Mostly Cloudy
2014091100,Scattered Clouds
2014091100,Mostly Cloudy
2014091101,Scattered Clouds
2014091102,Mostly Cloudy
2014091102,Overcast
2014091103,Overcast
2014091103,Overcast
2014091103,Mostly Cloudy
2014091104,Mostly Cloudy
2014091104,Partly Cloudy
2014091105,Mostly Cloudy
2014091105,Mostly Cloudy
2014091106,Overcast
2014091107,Overcast
2014091108,Overcast
2014091108,Overcast
2014091109,Overcast
2014091109,Overcast
2014091110,Overcast
2014091110,Overcast
2014091110,Overcast
2014091111,Overcast
2014091112,Overcast
2014091113,Overcast
2014091113,Overcast
2014091114,Mostly Cloudy
2014091115,Partly Cloudy
2014091116,Mostly Cloudy
2014091117,Mostly Cloudy
2014091118,Scattered Clouds
2014091119,Clear
2014091120,Clear
2014091121,Mostly Cloudy
2014091122,Clear
2014091123,Clear
2014091200,Clear
2014091201,Clear
2014091202,Clear
2014091203,Clear
2014091204,Mostly Cloudy
2014091204,Overcast
2014091205,Overcast
2014091206,Partly Cloudy
2014091206,Mostly Cloudy
2014091206,Mostly Cloudy
2014091207,Overcast
2014091208,Overcast
2014091209,Overcast
2014091210,Scattered Clouds
2014091210,Clear
2014091211,Clear
2014091212,Clear
2014091213,Clear
2014091214,Clear
2014091215,Clear
2014091216,Clear
2014091217,Clear
2014091218,Clear
2014091219,Clear
2014091220,Clear
2014091221,Clear
2014091222,Clear
2014091223,Clear
2014091300,Clear
2014091301,Clear
2014091302,Partly Cloudy
2014091303,Mostly Cloudy
2014091304,Overcast
2014091304,Overcast
2014091304,Overcast
2014091305,Overcast
2014091306,Overcast
2014091307,Overcast
2014091308,Overcast
2014091308,Overcast
2014091308,Overcast
2014091309,Overcast
2014091309,Overcast
2014091310,Overcast
2014091311,Overcast
2014091312,Overcast
2014091312,Overcast
2014091312,Overcast
2014091312,Overcast
2014091312,Overcast
2014091313,Overcast
2014091313,Overcast
2014091313,Overcast
2014091314,Overcast
2014091314,Overcast
2014091315,Rain
2014091315,Heavy Rain
2014091315,Rain
2014091315,Light Rain
2014091316,Light Rain
2014091316,Light Rain
2014091316,Light Rain
2014091317,Overcast
2014091317,Overcast
2014091318,Overcast
2014091318,Light Rain
2014091318,Light Rain
2014091318,Overcast
2014091318,Overcast
2014091318,Overcast
2014091319,Overcast
2014091319,Overcast
2014091319,Overcast
2014091319,Overcast
2014091320,Overcast
2014091320,Light Rain
2014091320,Overcast
2014091320,Light Rain
2014091320,Light Rain
2014091321,Overcast
2014091321,Overcast
2014091321,Overcast
2014091322,Mostly Cloudy
2014091323,Clear
2014091400,Clear
2014091401,Clear
2014091402,Clear
2014091403,Clear
2014091404,Clear
2014091405,Clear
2014091406,Clear
2014091407,Clear
2014091408,Clear
2014091409,Scattered Clouds
2014091410,Mostly Cloudy
2014091410,Scattered Clouds
2014091410,Clear
2014091411,Clear
2014091412,Clear
2014091413,Clear
2014091414,Clear
2014091415,Clear
2014091416,Clear
2014091417,Clear
2014091418,Clear
2014091419,Clear
2014091420,Clear
2014091421,Mostly Cloudy
2014091422,Clear
2014091423,Clear
2014091500,Clear
2014091501,Clear
2014091502,Clear
2014091503,Clear
2014091504,Clear
2014091505,Clear
2014091506,Scattered Clouds
2014091507,Clear
2014091508,Clear
2014091509,Clear
2014091510,Clear
2014091511,Clear
2014091512,Clear
2014091513,Clear
2014091514,Clear
2014091515,Clear
2014091516,Clear
2014091517,Clear
2014091518,Clear
2014091519,Clear
2014091520,Clear
2014091521,Clear
2014091522,Clear
2014091523,Clear
2014091600,Clear
2014091601,Clear
2014091602,Clear
2014091603,Partly Cloudy
2014091604,Mostly Cloudy
2014091605,Clear
2014091606,Mostly Cloudy
2014091607,Light Rain
2014091608,Light Rain
2014091608,Rain
2014091608,Rain
2014091608,Light Rain
2014091608,Light Rain
2014091608,Rain
2014091609,Light Rain
2014091609,Light Rain
2014091609,Light Rain
2014091609,Light Rain
2014091610,Light Rain
2014091610,Light Rain
2014091610,Overcast
2014091610,Overcast
2014091610,Rain
2014091611,Overcast
2014091611,Overcast
2014091612,Overcast
2014091612,Overcast
2014091612,Haze
2014091612,Haze
2014091612,Scattered Clouds
2014091613,Mostly Cloudy
2014091614,Mostly Cloudy
2014091614,Overcast
2014091615,Overcast
2014091616,Overcast
2014091617,Overcast
2014091618,Mostly Cloudy
2014091619,Mostly Cloudy
2014091620,Overcast
2014091621,Overcast
2014091622,Overcast
2014091623,Mostly Cloudy
2014091700,Clear
2014091701,Clear
2014091702,Clear
2014091703,Clear
2014091704,Clear
2014091705,Clear
2014091706,Clear
2014091707,Clear
2014091708,Clear
2014091709,Clear
2014091710,Clear
2014091711,Clear
2014091712,Clear
2014091713,Clear
2014091714,Clear
2014091715,Clear
2014091716,Clear
2014091717,Clear
2014091718,Clear
2014091719,Clear
2014091720,Clear
2014091721,Clear
2014091722,Clear
2014091723,Clear
2014091800,Clear
2014091801,Clear
2014091802,Clear
2014091803,Clear
2014091804,Clear
2014091805,Clear
2014091806,Clear
2014091807,Mostly Cloudy
2014091808,Clear
2014091809,Clear
2014091810,Clear
2014091811,Clear
2014091812,Clear
2014091813,Mostly Cloudy
2014091814,Mostly Cloudy
2014091815,Overcast
2014091816,Scattered Clouds
2014091817,Partly Cloudy
2014091818,Clear
2014091819,Clear
2014091820,Scattered Clouds
2014091821,Clear
2014091822,Clear
2014091823,Clear
2014091900,Clear
2014091901,Clear
2014091902,Clear
2014091903,Clear
2014091904,Clear
2014091905,Mostly Cloudy
2014091906,Mostly Cloudy
2014091906,Overcast
2014091907,Scattered Clouds
2014091907,Clear
2014091908,Clear
2014091909,Partly Cloudy
2014091910,Mostly Cloudy
2014091911,Scattered Clouds
2014091912,Clear
2014091913,Partly Cloudy
2014091914,Clear
2014091915,Clear
2014091916,Clear
2014091917,Clear
2014091918,Overcast
2014091919,Mostly Cloudy
2014091920,Mostly Cloudy
2014091921,Overcast
2014091922,Mostly Cloudy
2014091923,Clear
2014092000,Clear
2014092001,Clear
2014092002,Scattered Clouds
2014092003,Mostly Cloudy
2014092004,Partly Cloudy
2014092005,Partly Cloudy
2014092006,Mostly Cloudy
2014092006,Overcast
2014092006,Scattered Clouds
2014092007,Overcast
2014092008,Scattered Clouds
2014092009,Mostly Cloudy
2014092009,Mostly Cloudy
2014092009,Mostly Cloudy
2014092010,Partly Cloudy
2014092011,Mostly Cloudy
2014092012,Mostly Cloudy
2014092013,Partly Cloudy
2014092014,Scattered Clouds
2014092015,Mostly Cloudy
2014092015,Mostly Cloudy
2014092015,Mostly Cloudy
2014092016,Scattered Clouds
2014092017,Clear
2014092018,Clear
2014092019,Clear
2014092020,Clear
2014092021,Clear
2014092022,Mostly Cloudy
2014092023,Overcast
2014092023,Overcast
2014092100,Overcast
2014092101,Overcast
2014092101,Overcast
2014092102,Light Rain
2014092102,Light Rain
2014092102,Overcast
2014092103,Heavy Rain
2014092103,Overcast
2014092103,Overcast
2014092103,Overcast
2014092104,Overcast
2014092104,Overcast
2014092104,Overcast
2014092105,Overcast
2014092105,Overcast
2014092106,Overcast
2014092106,Overcast
2014092107,Overcast
2014092107,Overcast
2014092107,Overcast
2014092107,Overcast
2014092107,Overcast
2014092108,Overcast
2014092108,Overcast
2014092108,Overcast
2014092108,Overcast
